registro_id,nombre_jinete,casa,titulo,fecha_nacimiento_jinete,nombre_dragon,fecha_nacimiento_dragon,color_dragon,fecha_desde,fecha_hasta,kilometros_recorridos,es_jinete_actual,cantidad_batallas,observaciones
160, Jacaerys Targaryen,Targaryen,príncipe,0114-01-01, Ironclaw,0089-01-01,Gris metálico ,0141-01-01,0161-01-01,78530.74,f,11, Registro pendiente de revisión
161,Maelor Targaryen ,Targaryen,PRÍNCIPE,0112-01-01,Ironclaw,0089-01-01,Gris metálico ,0139-01-01,0137-01-01,2819.33,f,2,Registro pendiente de revisión 
162,Daemon Targaryen ,targaryen, Príncipe,0081-06-05,Ironclaw ,0089-01-01, Gris metálico,0099-06-05,0104-06-05,54051.42,f,18,Viaje diplomático 
163,Baela Targaryen ,Targaryen, Lady,0116-09-03,IRONCLAW,0089-01-01,Gris metálico,0149-09-03,0146-09-03,86641.99,f,18, Entrenamiento militar 
164, Aenar Targaryen , Targaryen ,lord,0088-02-18,Ironclaw ,0089-01-01,GRIS METÁLICO,0110-02-18,0119-02-18,30939.72,f,7, Registro histórico
165,Baela Targaryen , Targaryen ,LADY,0116-09-03, Ironclaw ,0089-01-01, Gris metálico,0145-09-03,0159-09-03,19293.55,f,13, Participó en una batalla importante 
166,Aemond Targaryen ,targaryen,príncipe,0110-02-12,IRONCLAW,0089-01-01,Gris metálico ,0148-02-12,0145-02-12,11799.30,f,11, Herido durante una expedición 
167,Daemon Targaryen , Targaryen , Príncipe,0081-06-05, Ironclaw,0089-01-01,GRIS METÁLICO,0100-06-05,0120-06-05,84295.87,f,17,Participó en una batalla importante 
168, Visenya Targaryen,Targaryen,princesa,0091-07-20, Ironclaw,0089-01-01,Gris metálico,0112-07-20,0136-07-20,78811.21,f,15,
169, Visenya Targaryen,targaryen,princesa,0091-07-20, Ironclaw ,0089-01-01,GRIS METÁLICO,0121-07-20,0119-07-20,80359.51,f,0,Jinete experimentado
170, Rhaena Targaryen ,TARGARYEN,lady,0116-09-03, Ironclaw,0089-01-01,Gris metálico,0145-09-03,0140-09-03,6333.21,f,18, Registro histórico 
171, Aemond Targaryen,targaryen, Príncipe,0110-02-12,Ironclaw ,0089-01-01,Gris metálico,0144-02-12,0138-02-12,27476.35,f,18,VIAJE DIPLOMÁTICO
172, Helaena Targaryen, Targaryen ,PRINCESA,0109-05-14,Ironclaw ,0089-01-01,Gris metálico,0139-05-14,0152-05-14,81918.20,f,1,Entrenamiento militar
173,Jacaerys Targaryen, Targaryen , Príncipe,0114-01-01,Ironclaw,0089-01-01, Gris metálico,0151-01-01,0148-01-01,62556.94,f,13,
174,Visenya Targaryen , Targaryen , Princesa,0091-07-20,IRONCLAW,0089-01-01,GRIS METÁLICO,0123-07-20,0126-07-20,12189.53,f,7, Entrenamiento militar
175,Baela Targaryen , Targaryen ,lady,0116-09-03,Ironclaw ,0089-01-01, Gris metálico,0147-09-03,0156-09-03,4267.30,f,19, Viaje diplomático 
176, Rhaegel Targaryen,TARGARYEN,príncipe,0092-11-05, Ironclaw,0089-01-01,Gris metálico,0134-11-05,0124-11-05,29055.77,f,0, Registro pendiente de revisión 
177, Jaehaerys Targaryen,targaryen,príncipe,0110-01-01, Ironclaw,0089-01-01,GRIS METÁLICO,0142-01-01,0149-01-01,5618.66,f,0, Registro histórico
178, Jacaerys Targaryen,TARGARYEN,Príncipe ,0114-01-01,Ironclaw ,0089-01-01,GRIS METÁLICO,0133-01-01,0142-01-01,24095.31,f,18,
179,Aemond Targaryen ,TARGARYEN,Príncipe ,0110-02-12, Ironclaw ,0089-01-01,Gris metálico ,0135-02-12,0153-02-12,82534.99,f,3,Participó en defensa del reino 
180,Baela Targaryen , Targaryen , Lady,0116-09-03,Ironclaw,0089-01-01,GRIS METÁLICO,0140-09-03,0154-09-03,46677.55,f,16, Viaje diplomático 
181, Vaelor Targaryen ,targaryen,príncipe,0103-09-12,Ironclaw ,0089-01-01, Gris metálico,0136-09-12,0146-09-12,61233.76,f,9, Entrenamiento militar 
182,Rhaena Targaryen ,Targaryen,lady,0116-09-03, Ironclaw ,0089-01-01, Gris metálico,0155-09-03,0139-09-03,63085.38,f,17, Registro pendiente de revisión
183,Alyssa Targaryen ,Targaryen,lady,0095-06-17,IRONCLAW,0089-01-01, Gris metálico,0136-06-17,0139-06-17,42995.28,f,15, Mantuvo vínculos con otras casas
184,Maeron Targaryen ,targaryen,PRÍNCIPE,0105-10-09, Ironclaw ,0089-01-01,Gris metálico,0129-10-09,0149-10-09,63041.95,f,17, Registro pendiente de revisión 
185,Maeron Targaryen ,Targaryen, Príncipe,0105-10-09, Ironclaw,0089-01-01,GRIS METÁLICO,0142-10-09,0136-10-09,2693.93,f,1,
186, Daeron Targaryen , Targaryen ,príncipe,0110-08-21,Ironclaw,0089-01-01, Gris metálico,0145-08-21,0156-08-21,90382.49,f,17,
187,Aenar Targaryen ,targaryen,lord,0088-02-18,Ironclaw ,0089-01-01, Gris metálico,0128-02-18,0124-02-18,40439.31,f,4, Registro histórico 
188,Alyssa Targaryen, Targaryen ,Lady ,0095-06-17, Ironclaw,0089-01-01, Gris metálico,0120-06-17,0124-06-17,50938.22,f,1,Viaje diplomático 
189, Daemon Targaryen , Targaryen , Príncipe,0081-06-05, Ironclaw ,0089-01-01, Gris metálico,0112-06-05,0111-06-05,17301.27,f,10,JINETE EXPERIMENTADO
190,Rhaena Targaryen ,targaryen, Lady,0116-09-03,IRONCLAW,0089-01-01,GRIS METÁLICO,0142-09-03,0140-09-03,62509.16,f,11,Entrenamiento militar 
191,Aenar Targaryen , Targaryen , Lord,0088-02-18,Ironclaw ,0089-01-01,Gris metálico ,0120-02-18,0115-02-18,19885.17,f,14, Viaje diplomático 
192,Vaelor Targaryen , Targaryen , Príncipe,0103-09-12, Ironclaw,0089-01-01, Gris metálico,0124-09-12,0140-09-12,28995.30,f,6, Participó en una batalla importante 
193, Aenar Targaryen ,Targaryen,lord,0088-02-18,Ironclaw ,0089-01-01, Gris metálico,0124-02-18,0125-02-18,64506.96,f,18,Mantuvo vínculos con otras casas 
194,Helaena Targaryen ,targaryen,princesa,0109-05-14,Ironclaw ,0089-01-01,GRIS METÁLICO,0129-05-14,0154-05-14,42578.86,f,7,Entrenamiento militar
195, Daemon Targaryen ,targaryen,PRÍNCIPE,0081-06-05, Ironclaw,0089-01-01,GRIS METÁLICO,0119-06-05,0113-06-05,19365.04,f,17,
196,Maelor Targaryen ,TARGARYEN,PRÍNCIPE,0112-01-01,Ironclaw,0089-01-01,Gris metálico ,0135-01-01,0154-01-01,42710.21,f,10,Participó en una batalla importante 
197, Rhaena Targaryen ,Targaryen, Lady,0116-09-03,IRONCLAW,0089-01-01,GRIS METÁLICO,0148-09-03,0157-09-03,11175.23,f,15,Participó en defensa del reino 
198,Daemon Targaryen ,Targaryen, Príncipe,0081-06-05, Ironclaw ,0089-01-01,Gris metálico ,0119-06-05,0107-06-05,76940.94,f,7,JINETE EXPERIMENTADO
199,Aemond Targaryen , Targaryen ,Príncipe ,0110-02-12,Ironclaw ,0089-01-01,Gris metálico ,0148-02-12,0146-02-12,36840.01,f,1, Participó en defensa del reino
200, Viserys Targaryen , Targaryen , Rey,0077-01-15,Ironclaw ,0089-01-01,GRIS METÁLICO,0102-01-15,0118-01-15,47967.35,f,8, Participó en una batalla importante 
201, Rhaegel Targaryen, Targaryen ,príncipe,0092-11-05,Ironclaw ,0089-01-01,Gris metálico,0118-11-05,0136-11-05,80040.85,f,1, Participó en defensa del reino
804,Alyssa Targaryen,Targaryen,lady,0095-06-17, Ironclaw ,0089-01-01,Gris metálico ,0123-06-17,0119-06-17,59500.30,f,16,
202,Viserys Targaryen ,Targaryen, Rey,0077-01-15, Ironclaw ,0089-01-01,GRIS METÁLICO,0118-01-15,0109-01-15,36709.45,f,11,MANTUVO VÍNCULOS CON OTRAS CASAS
203,Aenar Targaryen , Targaryen ,LORD,0088-02-18, Ironclaw ,0089-01-01,Gris metálico ,0109-02-18,0120-02-18,54361.19,f,9,Viaje diplomático 
204, Rhaena Targaryen ,targaryen,LADY,0116-09-03,Ironclaw,0089-01-01,Gris metálico ,0157-09-03,0148-09-03,18409.83,f,15, Viaje diplomático
205,Jacaerys Targaryen ,targaryen,Príncipe ,0114-01-01, Ironclaw ,0089-01-01,Gris metálico ,0147-01-01,0150-01-01,56997.92,f,8, Viaje diplomático 
206,Maelor Targaryen,TARGARYEN, Príncipe,0112-01-01,Ironclaw ,0089-01-01,GRIS METÁLICO,0141-01-01,0151-01-01,56265.76,f,19, Viaje diplomático 
207, Vaelor Targaryen, Targaryen , Príncipe,0103-09-12, Ironclaw,0089-01-01,GRIS METÁLICO,0140-09-12,0140-09-12,62803.62,f,17,ENTRENAMIENTO MILITAR
208,Maelor Targaryen , Targaryen ,príncipe,0112-01-01, Ironclaw,0089-01-01,GRIS METÁLICO,0146-01-01,0142-01-01,83291.38,f,18, Mantuvo vínculos con otras casas 
209, Daemon Targaryen,TARGARYEN,príncipe,0081-06-05, Ironclaw,0089-01-01,Gris metálico ,0117-06-05,0117-06-05,73533.01,f,5, Entrenamiento militar 
210,Helaena Targaryen,Targaryen,Princesa ,0109-05-14,IRONCLAW,0089-01-01,GRIS METÁLICO,0127-05-14,0139-05-14,61101.05,f,1, Viaje diplomático
211, Visenya Targaryen ,Targaryen,princesa,0091-07-20,IRONCLAW,0089-01-01,Gris metálico ,0132-07-20,0125-07-20,74617.42,f,10,ENTRENAMIENTO MILITAR
212,Viserys Targaryen , Targaryen ,REY,0077-01-15,Ironclaw ,0089-01-01,Gris metálico ,0114-01-15,0118-01-15,19510.07,f,10,Jinete experimentado
213, Rhaegel Targaryen ,targaryen,Príncipe,0092-11-05,IRONCLAW,0089-01-01, Gris metálico,0110-11-05,0127-11-05,28438.67,f,5,Jinete experimentado 
214,Jacaerys Targaryen ,Targaryen,PRÍNCIPE,0114-01-01, Ironclaw ,0089-01-01,Gris metálico ,0132-01-01,0155-01-01,10858.81,f,13,Viaje diplomático 
215, Visenya Targaryen ,Targaryen,Princesa ,0091-07-20,Ironclaw ,0089-01-01,Gris metálico,0123-07-20,0120-07-20,3846.23,f,4, Jinete experimentado 
216,Aegon Targaryen ,targaryen,PRÍNCIPE,0090-04-10, Ironclaw,0089-01-01,GRIS METÁLICO,0120-04-10,0124-04-10,54369.94,f,14, Registro pendiente de revisión
217,Rhaegel Targaryen ,Targaryen,príncipe,0092-11-05, Ironclaw ,0089-01-01,Gris metálico ,0129-11-05,0132-11-05,84979.42,f,14, Herido durante una expedición
218,Maelor Targaryen ,Targaryen,príncipe,0112-01-01, Ironclaw ,0089-01-01,Gris metálico,0142-01-01,0154-01-01,40892.03,f,2,Jinete experimentado 
219, Visenya Targaryen , Targaryen ,princesa,0091-07-20, Ironclaw ,0089-01-01,Gris metálico ,0121-07-20,0131-07-20,29902.49,f,19,Jinete experimentado 
220, Jacaerys Targaryen,Targaryen, Príncipe,0114-01-01, Ironclaw ,0089-01-01, Gris metálico,0135-01-01,0148-01-01,28520.40,f,14,Participó en defensa del reino
221,Lucerys Targaryen ,Targaryen,príncipe,0115-01-01,IRONCLAW,0089-01-01,Gris metálico,0133-01-01,0140-01-01,75513.32,f,15, Mantuvo vínculos con otras casas 
222,Alyssa Targaryen , Targaryen ,LADY,0095-06-17,IRONCLAW,0089-01-01,Gris metálico ,0115-06-17,0119-06-17,49560.06,f,15, Viaje diplomático 
223,Aenar Targaryen , Targaryen ,Lord,0088-02-18, Ironclaw,0089-01-01, Gris metálico,0122-02-18,0124-02-18,58151.10,f,7, Participó en defensa del reino 
224,Rhaena Targaryen ,Targaryen,lady,0116-09-03,Ironclaw,0089-01-01,Gris metálico ,0154-09-03,0139-09-03,20027.45,f,10,
225,Daemon Targaryen,TARGARYEN,príncipe,0081-06-05,IRONCLAW,0089-01-01, Gris metálico,0109-06-05,0128-06-05,11033.39,f,3, Jinete experimentado 
226, Aemond Targaryen ,Targaryen,príncipe,0110-02-12,IRONCLAW,0089-01-01,Gris metálico,0128-02-12,0153-02-12,18584.50,f,12,VIAJE DIPLOMÁTICO
227,Aegon Targaryen ,TARGARYEN,Príncipe,0090-04-10,Ironclaw ,0089-01-01, Gris metálico,0125-04-10,0133-04-10,34134.30,f,3,Herido durante una expedición 
228,Aelora Targaryen ,Targaryen,lady,0102-04-03,IRONCLAW,0089-01-01,GRIS METÁLICO,0122-04-03,0125-04-03,52640.68,f,15,
229, Rhaegel Targaryen,Targaryen, Príncipe,0092-11-05, Ironclaw,0089-01-01,Gris metálico ,0126-11-05,0130-11-05,11734.53,f,8,Mantuvo vínculos con otras casas 
230, Daemon Targaryen, Targaryen ,príncipe,0081-06-05, Ironclaw ,0089-01-01,Gris metálico ,0103-06-05,0118-06-05,22285.09,f,13,HERIDO DURANTE UNA EXPEDICIÓN
231, Aelora Targaryen ,targaryen,lady,0102-04-03,IRONCLAW,0089-01-01,Gris metálico ,0144-04-03,0147-04-03,59078.22,f,4, Participó en una batalla importante 
232, Jacaerys Targaryen,Targaryen,Príncipe,0114-01-01, Ironclaw,0089-01-01,GRIS METÁLICO,0150-01-01,0150-01-01,20348.60,f,6, Entrenamiento militar 
233,Aemond Targaryen , Targaryen ,Príncipe,0110-02-12, Ironclaw,0089-01-01, Gris metálico,0132-02-12,0153-02-12,88601.95,f,7,Registro pendiente de revisión 
234, Vaelor Targaryen,TARGARYEN,PRÍNCIPE,0103-09-12, Ironclaw ,0089-01-01, Gris metálico,0122-09-12,0147-09-12,11574.82,f,5,MANTUVO VÍNCULOS CON OTRAS CASAS
235,Helaena Targaryen , Targaryen ,PRINCESA,0109-05-14, Ironclaw,0089-01-01, Gris metálico,0128-05-14,0141-05-14,34128.87,f,1,Herido durante una expedición 
236,Maelor Targaryen ,targaryen,príncipe,0112-01-01,Ironclaw ,0089-01-01,Gris metálico,0136-01-01,0146-01-01,82054.27,f,7, Mantuvo vínculos con otras casas
237, Aemond Targaryen,Targaryen,PRÍNCIPE,0110-02-12, Ironclaw ,0089-01-01, Gris metálico,0129-02-12,0142-02-12,61607.67,f,14,Mantuvo vínculos con otras casas 
238,Helaena Targaryen ,targaryen,princesa,0109-05-14, Ironclaw ,0089-01-01, Gris metálico,0140-05-14,0145-05-14,15425.00,f,18, Entrenamiento militar 
239,Jacaerys Targaryen ,targaryen,PRÍNCIPE,0114-01-01,Ironclaw ,0089-01-01,Gris metálico ,0133-01-01,0154-01-01,37589.78,f,1,Participó en defensa del reino 
240, Visenya Targaryen , Targaryen , Princesa,0091-07-20,IRONCLAW,0089-01-01, Gris metálico,0126-07-20,0126-07-20,31518.27,f,10,Mantuvo vínculos con otras casas 
241, Visenya Targaryen ,Targaryen,princesa,0091-07-20, Ironclaw,0089-01-01,GRIS METÁLICO,0118-07-20,0125-07-20,88568.92,f,14,Jinete experimentado 
242, Baela Targaryen, Targaryen ,lady,0116-09-03,IRONCLAW,0089-01-01,Gris metálico,0146-09-03,0145-09-03,79669.88,f,4, Participó en defensa del reino
243,Maelor Targaryen,targaryen,Príncipe ,0112-01-01,Ironclaw ,0089-01-01,Gris metálico,0149-01-01,0153-01-01,2908.29,f,18, Participó en una batalla importante 
244, Daeron Targaryen, Targaryen ,Príncipe ,0110-08-21,Ironclaw,0089-01-01, Gris metálico,0135-08-21,0147-08-21,62660.07,f,5,Registro histórico 
245,Daemon Targaryen , Targaryen , Príncipe,0081-06-05,Ironclaw,0089-01-01,Gris metálico,0100-06-05,0118-06-05,88137.84,f,4, Mantuvo vínculos con otras casas
246, Rhaegel Targaryen , Targaryen ,Príncipe ,0092-11-05, Ironclaw ,0089-01-01, Gris metálico,0118-11-05,0136-11-05,6842.06,f,6, Jinete experimentado 
247,Rhaena Targaryen , Targaryen ,Lady,0116-09-03, Ironclaw,0089-01-01,Gris metálico,0142-09-03,0144-09-03,19178.96,f,9,Jinete experimentado
248, Aegon Targaryen , Targaryen ,príncipe,0090-04-10, Ironclaw,0089-01-01,Gris metálico,0120-04-10,0128-04-10,63017.57,f,6,PARTICIPÓ EN DEFENSA DEL REINO
249,Aemond Targaryen ,TARGARYEN,Príncipe ,0110-02-12, Ironclaw ,0089-01-01,Gris metálico ,0145-02-12,0150-02-12,42200.41,f,8,Participó en defensa del reino
250, Visenya Targaryen,Targaryen,PRINCESA,0091-07-20,Ironclaw ,0089-01-01, Gris metálico,0127-07-20,0115-07-20,53285.96,f,12, Registro pendiente de revisión
251,Viserys Targaryen ,TARGARYEN,rey,0077-01-15, Ironclaw ,0089-01-01,Gris metálico ,0100-01-15,0101-01-15,25086.92,f,15,Viaje diplomático 
252,Rhaegel Targaryen,Targaryen,PRÍNCIPE,0092-11-05, Ironclaw,0089-01-01,Gris metálico,0134-11-05,0125-11-05,63048.68,f,11,REGISTRO HISTÓRICO
253, Aemond Targaryen ,Targaryen, Príncipe,0110-02-12,IRONCLAW,0089-01-01, Gris metálico,0145-02-12,0146-02-12,58961.44,f,11, Viaje diplomático 
254,Lucerys Targaryen , Targaryen ,Príncipe ,0115-01-01, Ironclaw ,0089-01-01,Gris metálico ,0149-01-01,0146-01-01,68400.65,f,12,PARTICIPÓ EN UNA BATALLA IMPORTANTE
255,Aemond Targaryen,targaryen,Príncipe,0110-02-12, Ironclaw ,0089-01-01, Gris metálico,0134-02-12,0140-02-12,42799.65,f,12,Registro pendiente de revisión 
256,Aemond Targaryen,TARGARYEN, Príncipe,0110-02-12, Ironclaw,0089-01-01,GRIS METÁLICO,0130-02-12,0136-02-12,43562.85,f,10, Participó en defensa del reino
257,Baela Targaryen, Targaryen ,lady,0116-09-03, Ironclaw ,0089-01-01,Gris metálico ,0158-09-03,0159-09-03,56296.48,f,17,Registro pendiente de revisión 
258,Baela Targaryen , Targaryen , Lady,0116-09-03, Ironclaw ,0089-01-01,GRIS METÁLICO,0150-09-03,0141-09-03,2857.89,f,12, Entrenamiento militar 
259,Helaena Targaryen , Targaryen ,Princesa,0109-05-14,Ironclaw ,0089-01-01,Gris metálico ,0141-05-14,0149-05-14,83753.53,f,6, Mantuvo vínculos con otras casas 
260, Jaehaerys Targaryen,TARGARYEN,príncipe,0110-01-01,IRONCLAW,0089-01-01,GRIS METÁLICO,0152-01-01,0151-01-01,84836.37,f,1, Herido durante una expedición
261,Daemon Targaryen ,targaryen, Príncipe,0081-06-05, Ironclaw ,0089-01-01,GRIS METÁLICO,0120-06-05,0109-06-05,36994.55,f,0,Participó en una batalla importante 
262, Jacaerys Targaryen,TARGARYEN,PRÍNCIPE,0114-01-01, Ironclaw ,0089-01-01,Gris metálico ,0152-01-01,0159-01-01,40190.62,f,10, Participó en una batalla importante
263,Aegon Targaryen ,targaryen, Príncipe,0090-04-10,Ironclaw ,0089-01-01, Gris metálico,0129-04-10,0120-04-10,3503.94,f,6,JINETE EXPERIMENTADO
264,Viserys Targaryen , Targaryen ,REY,0077-01-15, Ironclaw,0089-01-01, Gris metálico,0095-01-15,0118-01-15,55868.43,f,10, Mantuvo vínculos con otras casas
265, Aemond Targaryen, Targaryen , Príncipe,0110-02-12,Ironclaw,0089-01-01,Gris metálico,0134-02-12,0150-02-12,13293.50,f,7,Viaje diplomático 
266, Alyssa Targaryen,Targaryen,Lady ,0095-06-17,IRONCLAW,0089-01-01,GRIS METÁLICO,0136-06-17,0130-06-17,17874.42,f,15,Participó en defensa del reino 
267, Aelora Targaryen, Targaryen ,lady,0102-04-03,Ironclaw,0089-01-01,GRIS METÁLICO,0124-04-03,0128-04-03,51877.42,f,18, Entrenamiento militar
268, Lucerys Targaryen ,targaryen,PRÍNCIPE,0115-01-01,IRONCLAW,0089-01-01,Gris metálico ,0141-01-01,0139-01-01,19107.04,f,4,REGISTRO HISTÓRICO
269, Aemond Targaryen,targaryen,príncipe,0110-02-12,Ironclaw ,0089-01-01,GRIS METÁLICO,0149-02-12,0138-02-12,81386.43,f,7, Entrenamiento militar 
270, Jaehaerys Targaryen , Targaryen ,príncipe,0110-01-01, Ironclaw,0089-01-01,GRIS METÁLICO,0139-01-01,0133-01-01,2964.77,f,19,
271, Jacaerys Targaryen ,targaryen,príncipe,0114-01-01, Ironclaw ,0089-01-01,Gris metálico ,0148-01-01,0142-01-01,26489.21,f,12,Participó en defensa del reino 
272, Vaelor Targaryen ,targaryen,príncipe,0103-09-12,Ironclaw ,0089-01-01,GRIS METÁLICO,0140-09-12,0144-09-12,54111.24,f,0,REGISTRO PENDIENTE DE REVISIÓN
273, Maelor Targaryen ,TARGARYEN,príncipe,0112-01-01,Ironclaw ,0089-01-01, Gris metálico,0134-01-01,0143-01-01,82329.17,f,6, Participó en defensa del reino
274, Lucerys Targaryen ,targaryen,príncipe,0115-01-01,Ironclaw ,0089-01-01,Gris metálico ,0157-01-01,0148-01-01,624.30,f,11,Jinete experimentado 
275,Viserys Targaryen ,Targaryen, Rey,0077-01-15,IRONCLAW,0089-01-01,Gris metálico ,0101-01-15,0118-01-15,20189.87,f,19,HERIDO DURANTE UNA EXPEDICIÓN
276, Aelora Targaryen ,TARGARYEN,Lady ,0102-04-03, Ironclaw,0089-01-01,Gris metálico ,0130-04-03,0141-04-03,19396.09,f,7,
277,Maelor Targaryen ,Targaryen,PRÍNCIPE,0112-01-01, Ironclaw,0089-01-01,Gris metálico ,0136-01-01,0136-01-01,10144.16,f,1,
278,Aemond Targaryen ,targaryen,príncipe,0110-02-12,Ironclaw ,0089-01-01,Gris metálico ,0128-02-12,0144-02-12,59252.67,f,4, Participó en una batalla importante 
279,Jaehaerys Targaryen ,targaryen,Príncipe ,0110-01-01,IRONCLAW,0089-01-01,Gris metálico,0136-01-01,0154-01-01,60401.72,f,3, Participó en defensa del reino
280,Aegon Targaryen,targaryen,príncipe,0090-04-10,Ironclaw ,0089-01-01,Gris metálico ,0124-04-10,0136-04-10,80150.46,f,17,
281,Rhaena Targaryen ,Targaryen, Lady,0116-09-03,Ironclaw ,0089-01-01,GRIS METÁLICO,0145-09-03,0151-09-03,45465.75,f,15, Registro pendiente de revisión
282, Baela Targaryen ,targaryen, Lady,0116-09-03, Ironclaw ,0089-01-01, Gris metálico,0152-09-03,0142-09-03,2458.40,f,9, Herido durante una expedición
283,Helaena Targaryen,Targaryen,princesa,0109-05-14, Ironclaw ,0089-01-01,Gris metálico,0141-05-14,0147-05-14,84593.11,f,7, Viaje diplomático
284, Aenar Targaryen ,Targaryen,LORD,0088-02-18,Ironclaw,0089-01-01,Gris metálico ,0117-02-18,0117-02-18,83937.36,f,17,Jinete experimentado 
285, Vaelor Targaryen , Targaryen ,príncipe,0103-09-12,Ironclaw,0089-01-01,Gris metálico ,0141-09-12,0133-09-12,66336.75,f,11, Participó en defensa del reino 
286,Aelora Targaryen,TARGARYEN,lady,0102-04-03,Ironclaw ,0089-01-01,GRIS METÁLICO,0128-04-03,0148-04-03,38992.51,f,16,
287, Aemond Targaryen ,TARGARYEN,Príncipe,0110-02-12,Ironclaw ,0089-01-01,Gris metálico ,0138-02-12,0152-02-12,3421.65,f,11, Registro pendiente de revisión
288,Alyssa Targaryen ,targaryen,LADY,0095-06-17, Ironclaw ,0089-01-01, Gris metálico,0121-06-17,0120-06-17,10546.79,f,14,ENTRENAMIENTO MILITAR
289,Aelora Targaryen ,TARGARYEN,Lady ,0102-04-03,Ironclaw ,0089-01-01,Gris metálico ,0144-04-03,0147-04-03,65511.17,f,17,Registro pendiente de revisión 
290,Baela Targaryen ,Targaryen,Lady ,0116-09-03, Ironclaw ,0089-01-01, Gris metálico,0134-09-03,0149-09-03,43621.12,f,16,Entrenamiento militar 
291, Jaehaerys Targaryen ,targaryen,príncipe,0110-01-01, Ironclaw,0089-01-01,Gris metálico,0132-01-01,0151-01-01,62384.07,f,14, Viaje diplomático
292, Alyssa Targaryen,TARGARYEN,Lady ,0095-06-17, Ironclaw ,0089-01-01,Gris metálico ,0114-06-17,0125-06-17,22114.90,f,19,Participó en una batalla importante 
293,Daeron Targaryen,TARGARYEN,príncipe,0110-08-21, Ironclaw,0089-01-01,Gris metálico ,0144-08-21,0134-08-21,7080.11,f,17,Jinete experimentado 
294, Jacaerys Targaryen , Targaryen ,príncipe,0114-01-01,IRONCLAW,0089-01-01, Gris metálico,0146-01-01,0140-01-01,37554.49,f,0, Jinete experimentado 
295, Rhaena Targaryen , Targaryen , Lady,0116-09-03, Ironclaw ,0089-01-01,Gris metálico ,0141-09-03,0141-09-03,39299.57,f,13,Registro histórico 
296, Alyssa Targaryen ,Targaryen,lady,0095-06-17, Ironclaw,0089-01-01,Gris metálico,0115-06-17,0136-06-17,36445.25,f,7, Entrenamiento militar
297, Lucerys Targaryen, Targaryen ,Príncipe ,0115-01-01, Ironclaw ,0089-01-01, Gris metálico,0140-01-01,0141-01-01,27767.99,f,2,Mantuvo vínculos con otras casas 
298,Daeron Targaryen ,Targaryen,Príncipe ,0110-08-21, Ironclaw ,0089-01-01,GRIS METÁLICO,0146-08-21,0142-08-21,70165.11,f,6, Viaje diplomático 
299, Rhaena Targaryen , Targaryen , Lady,0116-09-03,Ironclaw ,0089-01-01,Gris metálico ,0146-09-03,0146-09-03,90195.65,f,6,PARTICIPÓ EN UNA BATALLA IMPORTANTE
300, Jacaerys Targaryen ,TARGARYEN,Príncipe ,0114-01-01,Ironclaw ,0089-01-01,GRIS METÁLICO,0156-01-01,0151-01-01,32684.23,f,5, Herido durante una expedición
301,Rhaenyra Targaryen ,Targaryen,PRINCESA,0097-03-22, Ironclaw,0089-01-01,Gris metálico,0124-03-22,0125-03-22,71172.11,f,14, Herido durante una expedición 
302, Jacaerys Targaryen ,targaryen,Príncipe ,0114-01-01, Ironclaw ,0089-01-01,Gris metálico ,0133-01-01,0143-01-01,7237.64,f,3,Viaje diplomático
